1,0.0
2,0.0666961669921875
3,0.13812851905822754
4,0.20223236083984375
5,0.26752567291259766
6,0.3371405601501465
7,0.4008290767669678
8,0.4684896469116211
9,0.5376455783843994
10,0.60190749168396
11,0.6665222644805908
12,0.737321138381958
13,0.8010094165802002
14,0.869818925857544
15,0.9363632202148438
16,1.0009560585021973
17,1.0693480968475342
18,1.135291337966919
19,1.2020587921142578
20,1.2690508365631104
21,1.3357281684875488
22,1.402500867843628
23,1.4706733226776123
24,1.5349962711334229
25,1.6027934551239014
26,1.6697883605957031
27,1.7330312728881836
28,1.800370693206787
29,1.870837926864624
30,1.9349582195281982
31,2.0023865699768066
32,2.0693891048431396
33,2.135441541671753
34,2.2028980255126953
35,2.2710680961608887
36,2.3370280265808105
37,2.402529239654541
38,2.470900058746338
39,2.535395860671997
40,2.60174822807312
41,2.6695609092712402
42,2.7343647480010986
43,2.8040900230407715
44,2.8695485591888428
45,2.933833360671997
46,3.005340099334717
47,3.0709898471832275
48,3.134323835372925
49,3.2038238048553467
50,3.2692577838897705
51,3.3368113040924072
52,3.4025118350982666
53,3.4691944122314453
54,3.5385525226593018
55,3.602776527404785
56,3.669288396835327
57,3.738887310028076
58,3.803489923477173
59,3.868312120437622
60,3.9383392333984375
61,4.005990028381348
62,4.068173408508301
63,4.136262655258179
64,4.206133842468262
65,4.26923394203186
66,4.339614629745483
67,4.403410911560059
68,4.468543767929077
69,4.53626275062561
70,4.601203918457031
71,4.6682963371276855
72,4.741610765457153
73,4.804771184921265
74,4.87111234664917
75,4.938940048217773
76,5.0048298835754395
77,5.074711561203003
78,5.136613845825195
79,5.205172777175903
80,5.270078420639038
81,5.339678764343262
82,5.4070117473602295
83,5.4719367027282715
84,5.5385096073150635
85,5.6032984256744385
86,5.6702797412872314
87,5.734383583068848
88,5.807559967041016
89,5.872182607650757
90,5.939433336257935
91,6.00345778465271
92,6.074784755706787
93,6.138565540313721
94,6.201366901397705
95,6.269970655441284
96,6.339174509048462
97,6.405740022659302
98,6.468481540679932
99,6.539001226425171
100,6.602967262268066
101,6.6689207553863525
102,6.739852666854858
103,6.8037402629852295
104,6.867105960845947
105,6.9392712116241455
106,7.00356388092041
107,7.069473028182983
108,7.139478921890259
109,7.203182220458984
110,7.2706074714660645
111,7.3398802280426025
112,7.4045164585113525
113,7.470752477645874
114,7.537791967391968
115,7.60583233833313
116,7.67398476600647
117,7.737335443496704
118,7.805128335952759
119,7.870673418045044
120,7.942152738571167
121,8.007899284362793
122,8.069859504699707
123,8.136828899383545
124,8.202182292938232
125,8.27315902709961
126,8.338592529296875
127,8.401979684829712
128,8.47182822227478
129,8.539105892181396
130,8.603749752044678
131,8.671935558319092
132,8.73912763595581
133,8.804197072982788
134,8.870781183242798
135,8.939549446105957
136,9.003154277801514
137,9.072559833526611
138,9.138771772384644
139,9.202874898910522
140,9.271957159042358
141,9.339674949645996
142,9.403197050094604
143,9.47124695777893
144,9.540756702423096
145,9.604121446609497
146,9.668948888778687
147,9.736668109893799
148,9.806976556777954
149,9.8711097240448
150,9.936204433441162
151,10.007585048675537
152,10.070008516311646
153,10.13849925994873
154,10.204371690750122
155,10.27074933052063
156,10.340609788894653
157,10.407207489013672
158,10.471826791763306
159,10.541800737380981
160,10.607404947280884
161,10.674893856048584
162,10.741100549697876
163,10.80732274055481
164,10.8747079372406
165,10.939773321151733
166,11.004905939102173
167,11.072007417678833
168,11.141086339950562
169,11.20308256149292
170,11.272114515304565
171,11.340984344482422
172,11.404818058013916
173,11.470305919647217
174,11.54447054862976
175,11.605708360671997
176,11.675677061080933
177,11.740183353424072
178,11.806539297103882
179,11.87628960609436
180,11.939590692520142
181,12.008679151535034
182,12.070026874542236
183,12.137579441070557
184,12.206361293792725
185,12.273832559585571
186,12.339107036590576
187,12.409503936767578
188,12.473331689834595
189,12.539157152175903
190,12.605951070785522
191,12.670312404632568
192,12.739284038543701
193,12.803612470626831
194,12.871417045593262
195,12.938704252243042
196,13.005696773529053
197,13.0735924243927
198,13.139743328094482
199,13.20589566230774
200,13.272037029266357
201,13.339615821838379
202,13.405325889587402
203,13.47004747390747
204,13.540821552276611
205,13.605459690093994
206,13.675982475280762
207,13.740868091583252
208,13.804214239120483
209,13.870269775390625
210,13.941364765167236
211,14.005394220352173
212,14.071048498153687
213,14.141863822937012
214,14.206305980682373
215,14.27274465560913
216,14.33922529220581
217,14.404135942459106
218,14.471989154815674
219,14.54139256477356
220,14.605879306793213
221,14.671681880950928
222,14.741344690322876
223,14.805657863616943
224,14.873242378234863
225,14.93946647644043
226,15.003985404968262
227,15.07311725616455
228,15.140910148620605
229,15.203993797302246
230,15.273076057434082
231,15.340764045715332
232,15.404762268066406
233,15.47590708732605
234,15.540331840515137
235,15.606308221817017
236,15.675498962402344
237,15.740084648132324
238,15.80554723739624
239,15.871726751327515
240,15.941982507705688
241,16.006831884384155
242,16.07052516937256
243,16.141446352005005
244,16.20722007751465
245,16.27053427696228
246,16.341919422149658
247,16.405433654785156
248,16.47383713722229
249,16.541117668151855
250,16.60636878013611
251,16.67436122894287
252,16.740270614624023
253,16.805125951766968
254,16.879592657089233
255,16.93743324279785
256,17.00692653656006
257,17.074014902114868
258,17.13707423210144
259,17.20843815803528
260,17.2740797996521
261,17.338818073272705
262,17.40514302253723
263,17.47694706916809
264,17.540964365005493
265,17.604918241500854
266,17.673575162887573
267,17.739722967147827
268,17.806028366088867
269,17.87600827217102
270,17.941550254821777
271,18.006714820861816
272,18.075911045074463
273,18.141256093978882
274,18.205841302871704
275,18.274892807006836
276,18.3403480052948
277,18.407867908477783
278,18.47555708885193
279,18.539381980895996
280,18.609843254089355
281,18.674083948135376
282,18.740589141845703
283,18.80943012237549
284,18.8736412525177
285,18.939741849899292
286,19.010446071624756
287,19.07590675354004
288,19.139355421066284
289,19.208662271499634
290,19.276614904403687
291,19.34199094772339
292,19.40661597251892
293,19.476431369781494
294,19.54109025001526
295,19.604555368423462
296,19.675276041030884
297,19.738922834396362
298,19.80750823020935
299,19.875206232070923
300,19.940279722213745
301,20.008668899536133
302,20.076653957366943
303,20.14223337173462
304,20.20762848854065
305,20.272318363189697
306,20.342982530593872
307,20.40690541267395
308,20.472681283950806
309,20.541089296340942
310,20.60935640335083
311,20.672890663146973
312,20.741936922073364
313,20.806838274002075
314,20.87316370010376
315,20.942026615142822
316,21.0063636302948
317,21.073769569396973
318,21.144306898117065
319,21.207924365997314
320,21.273412227630615
321,21.34525775909424
322,21.407347917556763
323,21.472792863845825
324,21.543840646743774
325,21.607178688049316
326,21.673279762268066
327,21.743021488189697
328,21.805928230285645
329,21.871091842651367
330,21.94316029548645
331,22.00704050064087
332,22.076529264450073
333,22.14125156402588
334,22.20654797554016
335,22.27486228942871
336,22.33998727798462
337,22.40840196609497
338,22.473207712173462
339,22.541266918182373
340,22.60616421699524
341,22.675040006637573
342,22.74081826210022
343,22.810834407806396
344,22.874903202056885
345,22.940659284591675
346,23.01147985458374
347,23.075361251831055
348,23.140538215637207
349,23.21072745323181
350,23.27672791481018
351,23.341315984725952
352,23.408174753189087
353,23.47924566268921
354,23.54381275177002
355,23.608335971832275
356,23.673311948776245
357,23.742321491241455
358,23.80925679206848
359,23.878323554992676
360,23.94256567955017
361,24.00716519355774
362,24.076133728027344
363,24.14380168914795
364,24.20631194114685
365,24.27313804626465
366,24.345022439956665
367,24.408183574676514
368,24.475593090057373
369,24.545116424560547
370,24.60927724838257
371,24.674124479293823
372,24.74454355239868
373,24.810632944107056
374,24.87559962272644
375,24.945040941238403
376,25.010229349136353
377,25.07240581512451
378,25.143895149230957
379,25.20822286605835
380,25.278457641601562
381,25.34537124633789
382,25.41172742843628
383,25.477478742599487
384,25.545632362365723
385,25.611441612243652
386,25.679605960845947
387,25.74481725692749
388,25.80951976776123
389,25.875736951828003
390,25.94564437866211
391,26.010040044784546
392,26.077735900878906
393,26.143062829971313
394,26.214399576187134
395,26.27704668045044
396,26.348177194595337
397,26.410318851470947
398,26.47984790802002
399,26.545603036880493
400,26.612976551055908
401,26.67902374267578
402,26.74580979347229
403,26.812406063079834
404,26.878607988357544
405,26.94528865814209
406,27.01341438293457
407,27.077060222625732
408,27.14767861366272
409,27.21186137199402
410,27.278814792633057
411,27.347030878067017
412,27.410459756851196
413,27.47784924507141
414,27.54404354095459
415,27.616504907608032
416,27.67485809326172
417,27.743693351745605
418,27.80994415283203
419,27.873894691467285
420,27.94327998161316
421,28.009515047073364
422,28.078591346740723
423,28.143769025802612
424,28.208064794540405
425,28.279231548309326
426,28.3448166847229
427,28.409383058547974
428,28.480427503585815
429,28.545319318771362
430,28.613346099853516
431,28.675745010375977
432,28.743977546691895
433,28.81192135810852
434,28.87792134284973
435,28.94392704963684
436,29.014548778533936
437,29.078120231628418
438,29.14625096321106
439,29.211397409439087
440,29.277308702468872
441,29.341347455978394
442,29.410228967666626
443,29.47870445251465
444,29.54369354248047
445,29.610857725143433
446,29.680224657058716
447,29.744056463241577
448,29.80971074104309
449,29.878286123275757
450,29.946998119354248
451,30.01102924346924
452,30.081884384155273
453,30.145883083343506
454,30.212581872940063
455,30.281235694885254
